date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:18:39	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:30%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.128.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:39	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:31%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.129.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:39	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:31%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.12a.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:40	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:31%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.12b.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:40	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:32%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.12c.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:40	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:32%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.12d.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:41	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:32%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.12e.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:41	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:33%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.12f.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:41	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:33%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.130.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:41	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:33%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.131.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:42	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:33%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.132.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:42	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:33%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.133.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:42	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:34%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.134.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:42	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:34%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.135.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:42	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:34%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.136.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:43	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:35%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.137.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:43	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:35%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.138.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:43	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:35%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.139.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:44	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:36%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.13a.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:44	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:36%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.13b.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:44	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:36%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.13c.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:45	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:36%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.13d.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:45	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:37%20GMT	https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.13e.delaye	(from https://dev.bekasikab.go.id/telagaasih/vendor/assets_lu/flexslider/css/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:45	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:37%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js//scripts.13f.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/img/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
16:18:46	2888/2888	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2009:18:37%20GMT	https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js	C:/Users/HP/Music/file%20diskom/project%20saya/dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.140.delaye	(from https://dev.bekasikab.go.id/telagaasih/assets/icofont/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/js/scripts.js)
